word,original_forms,length,frequency,log_frequency,difficulty,skip_probability,regression_probability,total_occurrences
otto,Otto,4,6.8400000000000025,0.8350561017201165,0.9240858089345351,0.3333333333333333,0.5,12
reinhold,Reinhold,8,1.0,0.0,1.0,0.08333333333333333,0.25,12
windaus,Windaus,7,1.0,0.0,1.0,0.25,0.0,12
significant,significant,11,6.489999999999999,0.8122446968003695,0.9261595730181486,0.16666666666666666,0.5833333333333334,12
chemist,chemist.,7,1.8599999999999997,0.2695129442179164,0.9754988232529166,0.0,0.0,12
prize,"Prize, prize",5,22.38999999999999,1.3500540935790313,0.877267809674634,0.4,0.2222222222222222,45
chemistry,Chemistry,9,8.67,0.9380190974762104,0.9147255365930717,0.08333333333333333,0.25,12
jack,Jack,4,251.59000000000003,2.400693375123279,0.7817551477160655,0.0,0.16666666666666666,12
kerouac,Kerouac,7,1.0,0.0,1.0,0.3055555555555556,0.2222222222222222,36
1922,1922,4,1.0,0.0,1.0,0.4166666666666667,0.08333333333333333,12
1969,1969),4,1.0,0.0,1.0,0.25,0.0,12
beat,Beat,4,131.69000000000003,2.119552797667118,0.8073133820302621,0.4166666666666667,0.3333333333333333,12
kerouacs,Kerouac's,8,1.0,0.0,1.0,0.0,0.0,12
burroughs,Burroughs,9,0.6500000000000002,-0.18708664335714434,1.0170078766688313,0.125,0.25,24
got,got,3,3306.4899999999984,3.519367213581241,0.6800575260380689,0.8333333333333334,0.08333333333333333,12
trouble,trouble,7,223.55000000000004,2.3493746742040504,0.7864204841632682,0.3333333333333333,0.0,12
failing,failing,7,5.39,0.7315887651867387,0.933491930437569,0.3333333333333333,0.0,12
report,report,6,108.0,2.03342375548695,0.8151432949557318,0.25,0.0,12
murder,murder;,6,112.09999999999998,2.049605612594973,0.8136722170368208,0.3333333333333333,0.3333333333333333,12
incident,incident,8,17.31,1.2382970678753937,0.887427539284055,0.08333333333333333,0.0,12
basis,basis,5,11.94,1.0770043267933502,0.9020905157460591,0.43478260869565216,0.08695652173913043,23
mystery,mystery,7,22.960000000000004,1.360971883725936,0.8762752832976423,0.25,0.0,12
novel,novel,5,10.06,1.0025979807199086,0.9088547290254628,0.625,0.20833333333333334,24
collaborated,collaborated,12,0.22000000000000006,-0.6575773191777936,1.0597797562888902,0.25,0.0,12
entitled,entitled,8,11.489999999999997,1.060320028688285,0.9036072701192469,0.16666666666666666,0.16666666666666666,12
hippos,Hippos,6,0.22000000000000006,-0.6575773191777936,1.0597797562888902,0.3333333333333333,0.0,12
boiled,Boiled,6,3.31,0.5198279937757188,0.9527429096567525,0.5,0.16666666666666666,12
tanks,Tanks,5,9.92,0.9965116721541788,0.9094080298041655,0.75,0.0,12
published,"published,",9,7.200000000000002,0.8573324964312689,0.9220606821426122,0.3333333333333333,0.0,12
excerpt,excerpt,7,0.09999999999999999,-1.0,1.0909090909090906,0.3333333333333333,0.08333333333333333,12
manuscript,manuscript,10,2.690000000000001,0.4297522800024079,0.9609316109088722,0.0,0.0,12
compilation,compilation,11,0.27,-0.5686362358410125,1.051694203258274,0.16666666666666666,0.5,12
word,Word,4,235.5500000000001,2.372083108574252,0.7843560810387041,0.4782608695652174,0.2608695652173913,23
virus,Virus).,5,18.900000000000002,1.2764618041732443,0.8839580178024325,0.0,0.0,12
sea,sea,3,59.840000000000025,1.776991584856405,0.8384553104675997,0.4166666666666667,0.16666666666666666,12
voyages,"voyages,",7,0.33,-0.4814860601221123,1.043771460011101,0.25,0.16666666666666666,12
fordham,Fordham.,7,1.0,0.0,1.0,0.0,0.0,12
especially,especially,10,67.22000000000001,1.827498508133459,0.8338637719878673,0.18181818181818182,0.09090909090909091,11
teachings,teachings,9,1.43,0.15533603746506183,0.9858785420486309,0.5454545454545454,0.45454545454545453,11
cotton,Cotton.,6,14.180000000000005,1.151676230847048,0.8953021608320865,0.0,0.0,11
descendants,descendants.,11,0.7800000000000001,-0.10790539730951963,1.009809581573593,0.0,0.0,11
descendant,"descendant,",10,1.08,0.03342375548694974,0.9969614767739136,0.09090909090909091,0.18181818181818182,11
eve,Eve,3,28.180000000000003,1.4499409887733379,0.8681871828387874,0.6363636363636364,0.36363636363636365,11
laplante,"LaPlante,",8,1.0,0.0,1.0,0.09090909090909091,0.18181818181818182,11
recent,recent,6,13.120000000000003,1.1179338350396415,0.8983696513600326,0.45454545454545453,0.09090909090909091,11
biography,biography,9,1.4700000000000002,0.16731733474817603,0.9847893332047112,0.18181818181818182,0.2727272727272727,11
jezebel,Jezebel:,7,0.67,-0.17392519729917352,1.0158113815726522,0.6363636363636364,0.0,11
uncommon,Uncommon,8,2.16,0.33445375115093084,0.9695951135317334,0.36363636363636365,0.36363636363636365,11
woman,"Woman, woman",5,434.62999999999994,2.63811969986024,0.7601709363763421,0.22727272727272727,0.13636363636363635,22
defied,Defied,6,1.0399999999999998,0.01703333929878037,0.9984515146092019,0.09090909090909091,0.18181818181818182,11
puritans,Puritans.,8,0.31,-0.5086383061657272,1.0462398460150661,0.0,0.0,11
marbury,Marbury,7,1.0,0.0,1.0,0.2727272727272727,0.18181818181818182,11
alford,"Alford,",6,1.0,0.0,1.0,0.8181818181818182,0.6363636363636364,11
lincolnshire,"Lincolnshire,",12,1.0,0.0,1.0,0.2727272727272727,0.45454545454545453,11
1634,"1634,",4,1.0,0.0,1.0,0.2727272727272727,0.0,11
response,response,8,16.099999999999998,1.2068258760318498,0.8902885567243769,0.6363636363636364,0.7272727272727273,11
cottons,Cotton's,7,0.12000000000000002,-0.920818753952375,1.0837107958138523,0.09090909090909091,0.2727272727272727,11
so,so.,2,4244.160000000001,3.6277917479454427,0.6702007501867779,0.0,0.0,11
yet,yet,3,341.73,2.533683106579122,0.7696651721291708,0.09090909090909091,0.09090909090909091,11
further,further,7,52.75,1.72222246396973,0.8434343214572972,0.18181818181818182,0.5454545454545454,11
bostonbased,Boston-based,11,1.0,0.0,1.0,0.18181818181818182,0.18181818181818182,11
persecutors,"persecutors,",11,0.039999999999999994,-1.3979400086720375,1.1270854553338217,0.2727272727272727,0.18181818181818182,11
northern,northern,8,7.1,0.8512583487190752,0.9226128773891751,0.09090909090909091,0.18181818181818182,11
erin,Erin,4,7.060000000000001,0.8488047010518038,0.9228359362680181,0.0,0.2727272727272727,11
fleming,Fleming,7,4.45,0.6483600109809314,0.9410581808199153,0.15151515151515152,0.3333333333333333,33
1941,1941-,4,1.0,0.0,1.0,0.8181818181818182,0.2727272727272727,11
companion,companion,9,6.329999999999999,0.801403710017355,0.9271451172711493,0.2727272727272727,0.18181818181818182,11
caregiver,care-giver,9,0.31,-0.5086383061657272,1.0462398460150661,0.18181818181818182,0.0,11
groucho,Groucho,7,0.9800000000000003,-0.00877392430750515,1.0007976294825005,0.45454545454545453,0.2727272727272727,11
marx,Marx,4,2.5099999999999993,0.399673721481038,0.963666025319906,0.5454545454545454,0.09090909090909091,11
marilyn,Marilyn,7,8.840000000000002,0.9464522650130734,0.9139588849988113,0.2727272727272727,0.5454545454545454,11
canada,Canada.,6,10.78,1.03261876085072,0.9061255671953888,0.0,0.0,11
sir,Sir,3,964.47,2.984288723387796,0.7287010251465641,0.0,0.09090909090909091,11
fielding,Fielding,8,2.1200000000000006,0.3263358609287515,0.9703331035519317,0.18181818181818182,0.18181818181818182,11
om,"OM,",2,1.43,0.15533603746506183,0.9858785420486309,0.2727272727272727,0.18181818181818182,11
frs,FRS,3,0.019999999999999997,-1.6989700043360187,1.1544518185760018,0.45454545454545453,0.09090909090909091,11
1917,"1917,",4,1.0,0.0,1.0,0.45454545454545453,0.0,11
hampstead,"Hampstead,",9,1.0,0.0,1.0,0.7272727272727273,0.45454545454545453,11
uk,UK),2,1.0,0.0,1.0,0.7272727272727273,0.2727272727272727,11
physiologist,physiologist,12,0.09999999999999999,-1.0,1.0909090909090906,0.36363636363636365,0.0,11
biophysicist,"biophysicist,",12,0.019999999999999997,-1.6989700043360187,1.1544518185760018,0.2727272727272727,0.09090909090909091,11
physiology,Physiology,10,0.9600000000000002,-0.017728766960431602,1.001611706087312,0.2727272727272727,0.0,11
alan,Alan,4,32.86000000000001,1.5166675590990428,0.8621211309909961,0.45454545454545453,0.09090909090909091,11
lloyd,Lloyd,5,1.0,0.0,1.0,0.42857142857142855,0.19047619047619047,21
hodgkin,Hodgkin,7,1.0,0.0,1.0,0.18181818181818182,0.13636363636363635,22
nerve,nerve,5,22.960000000000004,1.360971883725936,0.8762752832976421,0.36363636363636365,0.18181818181818182,11
potentials,"potentials,""",10,0.49000000000000016,-0.30980391997148626,1.0281639927246806,0.2727272727272727,0.09090909090909091,11
electrical,electrical,10,8.629999999999999,0.9360107957152095,0.9149081094804358,0.36363636363636365,0.36363636363636365,11
impulses,impulses,8,2.14,0.3304137733491909,0.9699623842409827,0.2727272727272727,0.0,11
enable,enable,6,1.4700000000000002,0.16731733474817603,0.9847893332047112,0.5454545454545454,0.18181818181818182,11
activity,activity,8,12.879999999999997,1.1099158630237935,0.899098557906928,0.5454545454545454,0.18181818181818182,11
organism,organism,8,2.0399999999999996,0.3096301674258988,0.9718518029612823,0.36363636363636365,0.0,11
coordinated,coordinated,11,1.08,0.03342375548694974,0.9969614767739136,0.36363636363636365,0.09090909090909091,11
central,central,7,24.75,1.3935752032695878,0.8733113451573101,0.5454545454545454,0.2727272727272727,11
nervous,nervous,7,67.15999999999998,1.8271106874660108,0.8338990284121809,0.45454545454545453,0.18181818181818182,11
shared,shared,6,10.47,1.0199466816788423,0.9072775743928325,0.18181818181818182,0.09090909090909091,11
carew,Carew,5,1.0,0.0,1.0,0.5454545454545454,0.36363636363636365,11
eccles,"Eccles,",6,1.0,0.0,1.0,0.36363636363636365,0.18181818181818182,11
cited,cited,5,0.75,-0.12493873660829992,1.011358066964391,0.36363636363636365,0.0,11
research,research,8,33.10000000000001,1.5198279937757186,0.8618338187476623,0.2727272727272727,0.45454545454545453,11
synapses,synapses.,8,0.24000000000000005,-0.6197887582883939,1.0563444325716722,0.0,0.0,11
editor,editor,6,12.409999999999998,1.0937717814987296,0.9005662016819336,0.09090909090909091,0.18181818181818182,11
rosalind,Rosalind,8,0.59,-0.2291479883578558,1.0208316353052598,0.5454545454545454,0.2727272727272727,11
bruce,"Bruce,",5,21.329999999999995,1.328990855449429,0.8791826495045977,0.36363636363636365,0.09090909090909091,11
hence,hence,5,4.840000000000001,0.6848453616444125,0.9377413307595988,0.36363636363636365,0.09090909090909091,11
halfbrother,half-brother,11,1.0,0.0,1.0,0.09090909090909091,0.09090909090909091,11
fellow,fellow,6,58.57000000000001,1.7676752240279598,0.8393022523610945,0.45454545454545453,0.0,11
t,T.,1,1.0,0.0,1.0,0.9090909090909091,0.09090909090909091,11
albert,Albert,6,18.61000000000001,1.2697463731307672,0.8845685115335663,0.25,0.21875,32
einstein,"Einstein, Einstein,",8,5.269999999999994,0.7218106152125471,0.9343808531624948,0.2413793103448276,0.13793103448275862,87
14,"14,",2,1.0,0.0,1.0,0.5714285714285714,0.09523809523809523,21
germanborn,German-born,10,1.0,0.0,1.0,0.2727272727272727,0.2727272727272727,11
theoretical,"Theoretical, theoretical",11,1.8599999999999997,0.2695129442179163,0.9754988232529166,0.13636363636363635,0.2727272727272727,22
physicist,physicist,9,1.3500000000000005,0.13033376849500614,0.9881514755913631,0.3181818181818182,0.22727272727272727,22
swiss,Swiss,5,6.290000000000003,0.798650645445269,0.9273953958686115,0.4090909090909091,0.13636363636363635,22
citizenship,"citizenship, citizenship,",11,1.3299999999999994,0.12385164096708581,0.9887407599120832,0.2,0.15,20
scientist,scientist,9,12.180000000000001,1.0856472882968564,0.901304791973013,0.5454545454545454,0.2727272727272727,11
20th,20th,4,1.0,0.0,1.0,0.5454545454545454,0.09090909090909091,11
ranking,ranking,7,1.3900000000000003,0.14301480025409502,0.986998654522355,0.09090909090909091,0.0,11
alongside,alongside,9,3.7599999999999985,0.575187844927661,0.9477101959156671,0.6363636363636364,0.36363636363636365,11
luminaries,luminaries,10,0.09999999999999999,-1.0,1.0909090909090906,0.18181818181818182,0.2727272727272727,11
newton,Newton,6,3.75,0.5740312677277188,0.94781533929748,0.18181818181818182,0.2727272727272727,11
gauss,Gauss.,5,0.25,-0.6020599913279624,1.0547327264843602,0.0,0.0,11
physics,"Physics, Physics"".",7,9.449999999999996,0.9754318085092631,0.9113243810446126,0.09090909090909091,0.0,22
explanation,explanation,11,20.06,1.3023309286843996,0.8816062792105093,0.36363636363636365,0.09090909090909091,11
photoelectric,photoelectric,13,0.12000000000000002,-0.920818753952375,1.0837107958138523,0.2727272727272727,0.2727272727272727,11
effect,effect,6,23.900000000000002,1.3783979009481373,0.8746910999138057,0.36363636363636365,0.45454545454545453,11
miracle,"""miracle",7,26.65,1.4256972133625911,0.8703911624215828,0.36363636363636365,0.0,11
services,services,8,20.650000000000002,1.3149200559924201,0.8804618130915981,0.2727272727272727,0.18181818181818182,11
luitpold,Luitpold,8,1.0,0.0,1.0,0.0,0.09090909090909091,11
gymnasium,Gymnasium,9,1.3900000000000003,0.14301480025409502,0.986998654522355,0.09090909090909091,0.09090909090909091,11
relatively,relatively,10,3.25,0.5118833609788744,0.9534651490019204,0.6363636363636364,0.5454545454545454,11
progressive,progressive,11,1.8599999999999997,0.2695129442179164,0.9754988232529166,0.2727272727272727,0.5454545454545454,11
spring,spring,6,31.31,1.4956830676169155,0.8640288120348262,0.36363636363636365,0.09090909090909091,11
serbian,Serbian,7,0.29,-0.537602002101044,1.0488729092819131,0.2727272727272727,0.45454545454545453,11
mileva,Mileva,6,1.0,0.0,1.0,0.30303030303030304,0.24242424242424243,33
maria,Maria,5,22.63,1.354684553954729,0.8768468587313883,0.45454545454545453,0.22727272727272727,22
acquaintance,acquaintance,12,5.3500000000000005,0.7283537820212285,0.933786019816252,0.36363636363636365,0.09090909090909091,11
nikola,Nikola,6,1.0,0.0,1.0,0.45454545454545453,0.18181818181818182,11
tesla,Tesla),5,0.84,-0.07572071393811837,1.0068837012671017,0.36363636363636365,0.09090909090909091,11
started,started,7,187.56999999999996,2.2731633784123457,0.7933487837806957,0.2727272727272727,0.2727272727272727,11
initially,initially,9,2.0599999999999996,0.3138672203691534,0.9714666163300769,0.36363636363636365,0.2727272727272727,11
zurich,"Zurich), Zurich,",6,2.43,0.3856062735983122,0.9649448842183355,0.45454545454545453,0.0,22
term,"term, term.",4,17.449999999999996,1.2417954312951986,0.8871095062458908,0.2857142857142857,0.09523809523809523,21
switched,switched,8,7.670000000000001,0.884795363948981,0.9195640578228198,0.18181818181818182,0.0,11
same,same,4,417.1800000000002,2.620323479769259,0.7617887745664307,0.5161290322580645,0.25806451612903225,31
section,section,7,27.329999999999988,1.4366396316926606,0.8693963971188491,0.36363636363636365,0.18181818181818182,11
diploma,"diploma, diploma.",7,2.5300000000000007,0.40312052117581776,0.9633526798931071,0.09090909090909091,0.045454545454545456,22
abram,Abram,5,1.0,0.0,1.0,0.0,0.2727272727272727,11
joffe,"Joffe,",5,1.0,0.0,1.0,0.09090909090909091,0.2727272727272727,11
knew,knew,4,368.96,2.5669792856146043,0.7666382467623086,0.7272727272727273,0.2727272727272727,11
obituary,obituary,8,1.33,0.1238516409670858,0.9887407599120833,0.7272727272727273,0.45454545454545453,11
papers,papers,6,51.73000000000001,1.7137424784090824,0.8442052292355379,0.36363636363636365,0.36363636363636365,11
bureaucrat,bureaucrat,10,0.5700000000000001,-0.24412514432750856,1.0221931949388645,0.2727272727272727,0.18181818181818182,11
patent,Patent,6,2.4699999999999998,0.39269695325966575,0.9643002769763936,0.36363636363636365,0.18181818181818182,11
bern,"Bern,",4,1.0,0.0,1.0,0.36363636363636365,0.18181818181818182,11
einsteinmaria,"Einstein-Maria""",13,1.0,0.0,1.0,0.2727272727272727,0.2727272727272727,11
recently,recently,8,26.04,1.415640979896154,0.8713053654639858,0.2727272727272727,0.09090909090909091,11
taken,taken,5,138.65000000000003,2.141919873913881,0.8052800114623746,0.45454545454545453,0.0,11
collaborative,collaborative,13,0.14000000000000004,-0.8538719643217619,1.0776247240292511,0.18181818181818182,0.2727272727272727,11
relationship,relationship.,12,67.69000000000001,1.8305245140972592,0.8335886805366127,0.0,0.0,11
illegitimate,illegitimate,12,1.33,0.1238516409670858,0.9887407599120833,0.0,0.09090909090909091,11
lieserl,"Lieserl,",7,1.0,0.0,1.0,0.09090909090909091,0.09090909090909091,11
failure,failure,7,20.019999999999996,1.3014640731433003,0.8816850842597003,0.4090909090909091,0.3181818181818182,22
hermanns,Hermann's,8,1.0,0.0,1.0,0.09090909090909091,0.2727272727272727,11
electrochemical,electrochemical,15,0.06000000000000001,-1.2218487496163564,1.1110771590560324,0.2727272727272727,0.09090909090909091,11
einsteins,Einsteins,9,1.0,0.0,1.0,0.2727272727272727,0.18181818181818182,11
munich,Munich,6,2.0399999999999996,0.3096301674258988,0.9718518029612823,0.2727272727272727,0.36363636363636365,11
pavia,"Pavia,",5,0.019999999999999997,-1.6989700043360187,1.1544518185760018,0.18181818181818182,0.2727272727272727,11
italy,Italy,5,1.4700000000000002,0.16731733474817603,0.9847893332047112,0.18181818181818182,0.0,11
milan,Milan).,5,1.8799999999999992,0.27415784926367975,0.9750765591578472,0.0,0.0,11
despite,Despite,7,13.0,1.1139433523068367,0.8987324225175606,0.0,0.45454545454545453,11
excelling,excelling,9,0.07999999999999999,-1.0969100130080565,1.0997190920916415,0.18181818181818182,0.2727272727272727,11
mathematics,mathematics,11,3.0599999999999996,0.48572142648158,0.955843506683493,0.18181818181818182,0.09090909090909091,11
science,science,7,37.25,1.571126277084312,0.8571703384468811,0.36363636363636365,0.2727272727272727,11
portion,"portion, portion,",7,4.329999999999999,0.6364878963533654,0.9421374639678759,0.22727272727272727,0.045454545454545456,22
eidgenoessische,Eidgenoessische,15,1.0,0.0,1.0,0.09090909090909091,0.2727272727272727,11
technische,Technische,10,1.0,0.0,1.0,0.2727272727272727,0.2727272727272727,11
hochschule,Hochschule,10,1.0,0.0,1.0,0.36363636363636365,0.36363636363636365,11
eth,"(ETH,",3,0.09999999999999999,-1.0,1.0909090909090906,0.45454545454545453,0.2727272727272727,11
institute,Institute,9,3.25,0.5118833609788744,0.9534651490019204,0.45454545454545453,0.09090909090909091,11
technology,"Technology,",10,14.94,1.17435059747938,0.8932408547746018,0.6363636363636364,0.09090909090909091,11
entrance,entrance,8,15.69,1.1956229435869368,0.8913070051284605,0.18181818181818182,0.09090909090909091,11
exam,exam,4,13.409999999999998,1.1274287778515986,0.8975064747407638,0.36363636363636365,0.0,11
setback,setback;,7,1.5299999999999998,0.18469143081759884,0.9832098699256732,0.45454545454545453,0.18181818181818182,11
aarau,"Aarau,",5,1.0,0.0,1.0,0.18181818181818182,0.18181818181818182,11
switzerland,"Switzerland,",11,5.75,0.7596678446896306,0.9309392868463976,0.09090909090909091,0.09090909090909091,11
finish,finish,6,98.92000000000003,1.995284107689259,0.8186105356646126,0.42857142857142855,0.14285714285714285,21
