word,original_forms,length,frequency,log_frequency,predictability,skip_probability,total_occurrences
players,players,7,17.16,1.234517283512687,0.00010000000000000003,0.08333333333333333,12
obtained,obtained,8,2.41,0.3820170425748684,0.00010000000000000003,0.08333333333333333,12
interred,interred,8,0.17999999999999997,-0.7447274948966939,0.00010000000000000003,0.08333333333333333,12
eyeless,Eyeless,7,0.06000000000000003,-1.2218487496163564,9.999999999999999e-05,0.08333333333333333,24
voted,voted,5,6.939999999999999,0.8413594704548549,0.00010000000000000003,0.08333333333333333,12
hubert,Hubert,6,1.0,0.0,0.00010000000000000003,0.08333333333333333,12
teams,teams,5,15.490000000000002,1.1900514177592056,0.00010000000000000003,0.08333333333333333,12
johns,John's,5,1.8799999999999992,0.27415784926367975,0.18322327635140437,0.08333333333333333,12
naturalists,naturalists,11,0.06000000000000002,-1.2218487496163564,0.00010000000000000003,0.08333333333333333,12
influenced,influenced,10,2.1000000000000005,0.32221929473391936,0.00010000000000000003,0.08333333333333333,12
texas,Texas,5,28.02,1.4474681309497555,0.00010000000000000003,0.08333333333333333,12
darwins,"""Darwin's",7,1.0,0.0,0.00010000000000000003,0.08333333333333333,12
nicolas,Nicolas,7,1.0,0.0,0.00010000000000000003,0.08333333333333333,12
1974,"1974,",4,1.0,0.0,0.00010000000000000003,0.08333333333333333,12
sagrado,Sagrado,7,1.0,0.0,0.00010000000000000003,0.08333333333333333,12
merchant,merchant,8,2.86,0.45636603312904295,0.0005625644491174288,0.08333333333333333,12
bachelors,Bachelors,9,1.3499999999999999,0.13033376849500614,0.00010000000000000003,0.08333333333333333,12
visscher,"Visscher,",8,1.0,0.0,0.00010000000000000003,0.08333333333333333,12
josepha,Josepha,7,1.0,0.0,0.00010000000000000003,0.08333333333333333,12
charge,charge,6,89.39,1.9512889372776716,0.0011949835334171023,0.08333333333333333,12
catherine,Catherine,9,18.670000000000005,1.2711443179490782,0.00010000000000000003,0.08333333333333333,12
assistance,assistance,10,10.94,1.0390173219974117,0.00010000000000000003,0.08333333333333333,12
rosemary,"Rosemary, Rosemary,",8,4.939999999999999,0.693726948923647,4.107142857142857e-05,0.07142857142857142,56
senator,Senator,7,33.16000000000001,1.5206145218782363,0.24025528676688573,0.06666666666666667,45
geiger,Geiger,6,2.0,0.3010299956639812,9.999999999999999e-05,0.0625,48
attended,attended,8,3.879999999999998,0.5888317255942076,0.00030877741195931355,0.058823529411764705,34
eventually,"Eventually, Eventually,, eventually",10,24.429999999999982,1.3879234669734355,0.0005714050982075874,0.05714285714285714,35
officers,"Officers', officers, officers.",8,28.26999999999999,1.4513258084895206,9.999999999999994e-05,0.05555555555555555,36
clooneys,Clooney's,8,1.0,0.0,0.0,0.045454545454545456,22
1902,"1902,, 1902.",4,1.0,0.0,5.0000000000000016e-05,0.045454545454545456,22
studied,studied,7,11.31,1.0534626049254558,0.00040917700746527426,0.043478260869565216,23
among,"Among, among",5,33.90000000000005,1.5301996982030808,0.0003444024228506268,0.04285714285714286,70
commenced,commenced,9,0.5299999999999999,-0.2757241303992109,9.999999999999999e-05,0.041666666666666664,24
parliament,"Parliament, Parliament.",10,2.2400000000000015,0.35024801833416297,9.999999999999999e-05,0.041666666666666664,24
cemetery,"Cemetery, Cemetery.",8,8.69,0.9390197764486669,9.999999999999999e-05,0.041666666666666664,24
declined,"declined, declined.",8,1.57,0.1958996524092337,9.999999999999999e-05,0.041666666666666664,24
1954,"1954, 1954.",4,1.0,0.0,6.857142857142857e-05,0.02857142857142857,35
cambridge,"Cambridge, Cambridge,, Cambridge.",9,2.8199999999999976,0.45024910831936144,9.999999999999994e-05,0.027777777777777776,36
nonperformer,nonperformer.,12,1.0,0.0,0.00010000000000000003,0.0,12
exonerated,Exonerated.,10,0.43000000000000005,-0.3665315444204134,0.00010000000000000003,0.0,11
zoonomia,Zoonomia,8,1.0,0.0,0.00010000000000000003,0.0,12
1983,"1983,",4,1.0,0.0,0.00010000000000000003,0.0,11
readalong,"Read-Along"".",9,1.0,0.0,0.00010000000000000003,0.0,11
milan,Milan).,5,1.8799999999999992,0.27415784926367975,0.00010000000000000003,0.0,11
1765,1765.,4,1.0,0.0,0.00010000000000000003,0.0,11
teenager,teenager,8,6.880000000000001,0.8375884382355114,0.0009215119674789208,0.0,11
clooneyferrer,Clooney-Ferrer.,13,1.0,0.0,0.00010000000000000003,0.0,11
wasnt,Wasn't,5,0.19999999999999998,-0.6989700043360187,0.00010000000000000003,0.0,11
despite,Despite,7,13.0,1.1139433523068367,0.00010000000000000003,0.0,11
subsidiary,subsidiary,10,0.4500000000000001,-0.34678748622465644,0.00010000000000000003,0.0,12
1782,1782).,4,1.0,0.0,0.00010000000000000003,0.0,11
villain,villain.,7,4.159999999999999,0.6190933306267429,0.00010000000000000003,0.0,11
sunshine,Sunshine.,8,11.840000000000002,1.073351702386901,0.00010000000000000003,0.0,11
1781,1781,4,1.0,0.0,0.00010000000000000003,0.0,12
combustion,combustion,10,1.25,0.09691001300805645,0.0,0.0,11
alberts,Albert's,7,1.0,0.0,0.00010000000000000002,0.0,10
anna,Anna.,4,34.07999999999999,1.5324995860946624,0.00010000000000000002,0.0,10
relationship,relationship.,12,67.69000000000001,1.8305245140972592,0.00010000000000000003,0.0,11
stateless,stateless.,9,0.14,-0.8538719643217619,0.00010000000000000002,0.0,9
illegitimate,illegitimate,12,1.33,0.1238516409670858,0.00010000000000000003,0.0,11
1801,1801.,4,1.0,0.0,0.00010000000000000002,0.0,10
eunice,Eunice,6,1.0,0.0,0.00010000000000000003,0.0,12
peaks,Peaks.,5,1.59,0.20139712432045148,0.00010000000000000003,0.0,11
federalists,Federalists.,11,1.0,0.0,0.00010000000000000003,0.0,11
cadillac,Cadillac.,8,5.730000000000001,0.7581546219673899,0.0,0.0,11
stand,Stand.,5,226.2,2.354492600589437,0.00010000000000000003,0.0,11
evolution,evolution.,9,5.329999999999999,0.7267272090265723,0.00010000000000000003,0.0,12
these,These,5,904.0,2.956168430475363,0.0,0.0,11
moon,Moon.,4,49.959999999999994,1.6986224297020978,0.00010000000000000002,0.0,10
attention,attention,9,98.66999999999999,1.9941851282023177,0.0,0.0,11
stuttgart,Stuttgart.,9,1.0,0.0,0.00010000000000000003,0.0,11
poetry,poetry.,6,13.370000000000003,1.1261314072619846,0.00010000000000000003,0.0,12
darwinwedgwood,Darwin-Wedgwood,14,1.0,0.0,0.00010000000000000003,0.0,12
engines,engines.,7,10.650000000000002,1.0273496077747564,0.0,0.0,11
funeral,funeral.,7,33.199999999999996,1.521138083704036,0.00010000000000000003,0.0,11
lessons,lessons.,7,15.139999999999997,1.1801258751640538,0.00010000000000000003,0.0,11
music,music.,5,151.65000000000003,2.180842414646683,0.00010000000000000003,0.0,11
abram,Abram,5,1.0,0.0,0.00010000000000000003,0.0,11
jordan,Jordan.,6,19.94,1.2997251539756367,0.00010000000000000002,0.0,10
politician,politician.,10,3.270000000000001,0.5145477526602863,9.999999999999999e-05,0.0,24
philosophy,"philosophy,",10,8.269999999999998,0.9175055095525463,0.00010000000000000003,0.0,12
clive,Clive,5,2.6499999999999995,0.42324587393680785,0.00010000000000000003,0.0,12
supporters,supporters.,10,1.0399999999999998,0.01703333929878037,0.00010000000000000003,0.0,12
sequels,sequels.,7,0.07999999999999999,-1.0969100130080565,0.00010000000000000003,0.0,12
1797,1797.,4,1.0,0.0,0.0001,0.0,23
1986,1986,4,1.0,0.0,0.0,0.0,11
louisa,Louisa,6,1.0,0.0,0.00010000000000000003,0.0,12
cage,Cage.,4,20.270000000000003,1.3068537486930085,0.00010000000000000003,0.0,12
neck,neck.,4,59.51,1.774589950264794,0.0,0.0,11
1820,1820.,4,1.0,0.0,0.00010000000000000003,0.0,12
shire,Shire,5,0.8599999999999998,-0.06550154875643231,9.999999999999999e-05,0.0,24
rather,Rather,6,114.22000000000001,2.0577421558287523,0.0004322296150857333,0.0,12
replace,replace,7,13.349999999999996,1.1254812657005944,0.00010000000000000003,0.0,12
missouri,Missouri.,8,4.409999999999999,0.6444385894678387,0.00010000000000000003,0.0,12
shifting,shifting,8,1.75,0.24303804868629442,0.0,0.0,11
19281935,"1928-1935,",8,1.0,0.0,0.00010000000000000003,0.0,12
mallon,Mallon.,6,1.0,0.0,0.00010000000000000003,0.0,12
christmas,Christmas.,9,122.43000000000005,2.087887849492933,0.0,0.0,11
minds,minds.,5,21.020000000000003,1.3226327116922236,0.00010000000000000003,0.0,11
dehumanising,dehumanising,12,1.0,0.0,0.00010000000000000003,0.0,12
club,Club.,4,98.77999999999999,1.9946690218255296,0.00010000000000000003,0.0,12
margaret,Margaret,8,32.019999999999996,1.5054213275832813,0.00010000000000000003,0.0,12
winthrops,(Winthrop's,9,1.0,0.0,0.00010000000000000003,0.0,12
colonel,"Colonel, colonel.",7,96.25,1.9834007381805374,9.999999999999999e-05,0.0,24
chandler,Chandler.,8,14.710000000000006,1.1676126727275304,0.00010000000000000003,0.0,12
conferences,Conferences.,11,1.18,0.07188200730612536,0.00010000000000000003,0.0,12
importance,importance.,10,7.650000000000001,0.883661435153618,0.00010000000000000003,0.0,12
subsequent,subsequent,10,1.25,0.09691001300805645,0.00040835041170440714,0.0,12
separate,separate,8,21.710000000000004,1.33665982345442,0.00010000000000000003,0.0,12
elliott,Elliott,7,1.0,0.0,0.00010000000000000003,0.0,12
barbara,"Barbara,",7,22.63,1.3546845539547283,0.00010000000000000003,0.0,12
accompanying,accompanying,12,0.92,-0.03621217265444471,0.00010000000000000003,0.0,12
particular,"particular,",10,27.9,1.445604203273598,0.0,0.0,11
dvorak,"Dvorak,",6,0.06000000000000002,-1.2218487496163564,0.00010000000000000003,0.0,12
illeetvilaine,"Ille-et-Vilaine,",13,1.0,0.0,0.00010000000000000003,0.0,12
kappa,Kappa.,5,1.0399999999999998,0.01703333929878037,0.00010000000000000003,0.0,12
hayes,Hayes.,5,5.730000000000001,0.7581546219673899,0.00010000000000000003,0.0,12
regularly,regularly.,9,3.37,0.5276299008713387,0.0,0.0,11
religion,Religion.,8,13.859999999999998,1.141763230275788,0.0,0.0,11
glory,Glory.,5,21.490000000000006,1.3322364154914434,0.0,0.0,11
colony,Colony.,6,5.920000000000001,0.7723217067229199,0.00010000000000000003,0.0,12
terrible,Terrible.,8,94.02,1.9732202468522335,0.00010000000000000003,0.0,12
russian,Russian,7,29.430000000000003,1.468790262099611,0.00010000000000000003,0.0,12
glee,Glee,4,1.1400000000000001,0.05690485133647253,0.00010000000000000003,0.0,12
aspects,aspects,7,2.690000000000001,0.4297522800024079,0.00010575831007416873,0.0,12
erasmus,Erasmus,7,0.14000000000000004,-0.8538719643217619,0.00010000000000000003,0.0,12
singers,singers.,7,3.14,0.49692964807321494,0.0,0.0,11
1926,1926.,4,1.0,0.0,0.00010000000000000003,0.0,12
simpsons,Simpsons.,8,1.0,0.0,0.00010000000000000003,0.0,12
10yearold,10-year-old,9,1.0,0.0,0.00010000000000000003,0.0,12
maggie,Maggie.,6,26.899999999999995,1.4297522800024078,0.00010000000000000003,0.0,12
middleburg,"Middleburg,",10,1.0,0.0,0.00010000000000000003,0.0,12
1909,1909.,4,1.0,0.0,0.00010000000000000003,0.0,12
delaware,Delaware,8,1.84,0.26481782300953643,0.00013611298817891565,0.0,12
bb28,(BB-28).,4,1.0,0.0,0.00010000000000000003,0.0,12
glendale,Glendale.,8,0.8800000000000002,-0.055517327849831356,0.00010000000000000003,0.0,12
gaza,"Gaza)., Gaza.",4,1.0,0.0,9.999999999999999e-05,0.0,24
suburban,suburban,8,2.2899999999999996,0.359835482339888,0.00010000000000000003,0.0,12
america,America.,7,77.91999999999999,1.8916489438705593,0.00010000000000000003,0.0,12
warren,Warren.,6,14.78,1.169674434058807,0.00010000000000000003,0.0,12
relieved,relieved,8,10.269999999999998,1.0115704435972783,0.00010000000000000003,0.0,12
stilwell,Stilwell.,8,1.0,0.0,0.00010000000000000003,0.0,12
entertainers,entertainers.,12,0.7300000000000001,-0.1366771398795441,0.0,0.0,11
culbert,Culbert,7,0.019999999999999997,-1.6989700043360187,0.00010000000000000003,0.0,12
sisters,sisters,7,27.35,1.4369573306694499,0.0,0.0,11
bartholomew,Bartholomew,11,0.35000000000000003,-0.4559319556497244,0.00010000000000000003,0.0,12
chalk,Chalk.,5,3.590000000000001,0.555094448578319,0.00010000000000000003,0.0,12
mccance,McCance.,7,1.0,0.0,0.00010000000000000003,0.0,12
screenplays,"screenplays,",11,0.4100000000000001,-0.38721614328026455,0.00010000000000000003,0.0,12
godalming,"Godalming,",9,1.0,0.0,0.00010000000000000003,0.0,12
surrey,"Surrey,",6,0.49000000000000016,-0.30980391997148626,0.00010000000000000003,0.0,12
coordination,coordination,12,1.18,0.07188200730612536,0.00010000000000000003,0.0,12
bulldog,"Bulldog.""",7,4.549999999999999,0.6580113966571125,0.00010000000000000003,0.0,12
eisenhower,Eisenhower.,10,2.84,0.4533183400470377,0.00010000000000000003,0.0,12
mcmahon,McMahon.,7,1.0,0.0,0.00010000000000000003,0.0,12
theories,theories.,8,5.409999999999999,0.7331972651065694,0.00010000000000000003,0.0,11
1952,1952,4,1.0,0.0,0.0007259799896373594,0.0,12
satirist,satirist.,8,0.09999999999999999,-1.0,0.00010000000000000003,0.0,12
failed,failed.,6,28.759999999999994,1.458788881710845,0.00010000000000000003,0.0,12
generally,generally,9,8.31,0.9196010237841109,0.00010000000000000003,0.0,12
offensive,offensive.,9,6.4099999999999975,0.8068580295188176,0.00010000000000000003,0.0,12
meuseargonne,Meuse-Argonne,12,1.0,0.0,0.00010000000000000003,0.0,12
alternating,Alternating,11,0.4100000000000001,-0.38721614328026455,0.00010000000000000003,0.0,12
others,others.,6,99.24,1.996686755600172,0.00010000000000000003,0.0,12
besides,Besides,7,84.86,1.928703027430597,0.00010000000000000003,0.0,12
finally,"Finally,",7,117.43000000000005,2.0697790608815145,0.0,0.0,11
landings,landings.,8,1.3700000000000003,0.13672056715640676,0.00010000000000000003,0.0,12
54,54.,2,1.0,0.0,0.0,0.0,11
shore,Shore.,5,19.860000000000003,1.2979792441593625,0.00010000000000000003,0.0,12
parish,parish.,6,3.02,0.4800069429571507,0.00010000000000000003,0.0,12
heretic,heretic,7,0.59,-0.2291479883578558,0.0,0.0,11
short,short.,5,85.63,1.9326259440217823,0.00010000000000000003,0.0,12
kerouacs,Kerouac's,8,1.0,0.0,0.00010000000000000003,0.0,12
twoday,two-day,6,1.0,0.0,0.0,0.0,11
jack,Jack,4,251.59000000000003,2.400693375123279,0.00010000000000000003,0.0,12
chemist,chemist.,7,1.8599999999999997,0.2695129442179164,0.00010000000000000003,0.0,12
frontier,Frontier.,8,3.270000000000001,0.5145477526602862,0.00010000000000000003,0.0,12
oxford,Oxford.,6,2.59,0.41329976408125185,0.00010000000000000003,0.0,12
1559,1559.,4,1.0,0.0,0.00010000000000000003,0.0,12
manuscript,manuscript,10,2.690000000000001,0.4297522800024079,0.00010000000000000003,0.0,12
westerns,"Westerns,",8,0.7300000000000001,-0.1366771398795441,0.00010000000000000003,0.0,12
matthew,Matthew,7,15.490000000000004,1.1900514177592063,9.999999999999999e-05,0.0,24
comedians,comedians.,9,0.9600000000000003,-0.017728766960431602,0.00010000000000000003,0.0,12
humphrey,Humphrey.,8,1.0,0.0,0.00010000000000000003,0.0,12
minnesota,Minnesota.,9,3.899999999999999,0.5910646070264993,0.00010000000000000003,0.0,12
196365,1963-65).,6,1.0,0.0,0.00010000000000000003,0.0,12
games,games.,5,44.84000000000001,1.6516656039229358,0.00010000000000000003,0.0,12
consecutive,consecutive,11,1.6299999999999992,0.2121876044039577,0.00010000000000000003,0.0,12
ludecke,"Ludecke,",7,1.0,0.0,0.0,0.0,11
virus,Virus).,5,18.900000000000002,1.2764618041732443,0.00010000000000000003,0.0,12
disco,disco,5,5.759999999999999,0.760422483423212,0.0,0.0,11
regime,regime.,6,2.3099999999999996,0.3636119798921444,0.0,0.0,11
luitpold,Luitpold,8,1.0,0.0,0.00010000000000000003,0.0,11
activist,activist.,8,0.9800000000000003,-0.00877392430750515,0.00010000000000000003,0.0,12
freedom,Freedom.,7,33.10000000000001,1.5198279937757189,0.00010000000000000003,0.0,12
gauss,Gauss.,5,0.25,-0.6020599913279624,0.00010000000000000003,0.0,11
synapses,synapses.,8,0.24000000000000005,-0.6197887582883939,0.00010000000000000003,0.0,11
reform,reform.,6,3.61,0.5575072019056578,0.00010000000000000003,0.0,12
organizations,organization's,13,1.3900000000000003,0.14301480025409502,0.00010000000000000003,0.0,12
foreman,Foreman.,7,5.549999999999998,0.7442929831226762,0.00010000000000000003,0.0,12
sir,Sir,3,964.47,2.984288723387796,0.00010000000000000003,0.0,11
1951,1951.,4,1.0,0.0,0.00010000000000000003,0.0,12
canada,Canada.,6,10.78,1.03261876085072,0.00010000000000000003,0.0,11
erin,Erin,4,7.060000000000001,0.8488047010518038,0.00010000000000000003,0.0,11
so,so.,2,4244.160000000001,3.6277917479454427,0.00010000000000000003,0.0,11
puritans,Puritans.,8,0.31,-0.5086383061657272,0.00010000000000000003,0.0,11
1775,1775,4,1.0,0.0,0.00010000000000000003,0.0,12
descendants,descendants.,11,0.7800000000000001,-0.10790539730951963,0.00010000000000000003,0.0,11
cotton,Cotton.,6,14.180000000000005,1.151676230847048,0.00010000000000000003,0.0,11
fordham,Fordham.,7,1.0,0.0,0.00010000000000000003,0.0,12
ch,C.H.,2,0.7999999999999999,-0.09691001300805638,0.0,0.0,11
1849,1849.,4,1.0,0.0,0.00010000000000000003,0.0,12
possibly,possibly,8,48.899999999999984,1.6893088591236205,0.00010000000000000003,0.0,12
described,described.,9,9.06,0.9571281976768128,0.00010000000000000003,0.0,12
party,Party.,5,233.1399999999999,2.3676167921346756,0.00010000000000000003,0.0,12
thamesmead,Thamesmead.,10,1.0,0.0,0.00010000000000000003,0.0,12
absurd,Absurd.,6,9.710000000000003,0.987219229908005,0.00010000000000000003,0.0,12
hardworking,hardworking.,11,1.51,0.17897694729316946,0.00010000000000000003,0.0,12
